event_id,event_type,chromosome,strand,gene_name,common_start,short_exon_end,long_exon_end,sample,psi,inclusion_reads,exclusion_reads,total_reads,confidence
A5SS_chr7_8518755_113,A5SS,chr7,+,GENE_0113,8518755,8519255,8519360,sample_2_Aligned.sortedByCoord.out,0.4959466965074966,17,15,32,high
A5SS_chr7_8518755_113,A5SS,chr7,+,GENE_0113,8518755,8519255,8519360,sample_3_Aligned.sortedByCoord.out,0.627368110298426,23,17,40,high
A5SS_chr7_8518755_113,A5SS,chr7,+,GENE_0113,8518755,8519255,8519360,sample_4_Aligned.sortedByCoord.out,0.26353798928562555,13,11,24,high
A5SS_chr7_8518755_113,A5SS,chr7,+,GENE_0113,8518755,8519255,8519360,sample_5_Aligned.sortedByCoord.out,0.49373061775424515,12,14,26,high
A5SS_chr7_8518755_113,A5SS,chr7,+,GENE_0113,8518755,8519255,8519360,sample_6_Aligned.sortedByCoord.out,0.6644533659234411,16,9,25,high
A5SS_chr21_12129788_114,A5SS,chr21,+,GENE_0114,12129788,12130288,12130344,sample_1_Aligned.sortedByCoord.out,0.39689180080392844,20,22,42,high
A5SS_chr21_12129788_114,A5SS,chr21,+,GENE_0114,12129788,12130288,12130344,sample_2_Aligned.sortedByCoord.out,0.12401748093008642,25,18,43,high
A5SS_chr21_12129788_114,A5SS,chr21,+,GENE_0114,12129788,12130288,12130344,sample_3_Aligned.sortedByCoord.out,0.7079750154291542,23,9,32,high
A5SS_chr21_12129788_114,A5SS,chr21,+,GENE_0114,12129788,12130288,12130344,sample_4_Aligned.sortedByCoord.out,0.6439555107541347,17,6,23,high
A5SS_chr21_12129788_114,A5SS,chr21,+,GENE_0114,12129788,12130288,12130344,sample_5_Aligned.sortedByCoord.out,0.5787803785912079,10,22,32,high
A5SS_chr21_12129788_114,A5SS,chr21,+,GENE_0114,12129788,12130288,12130344,sample_6_Aligned.sortedByCoord.out,0.6795335083397755,18,15,33,high
A5SS_chr15_45116131_115,A5SS,chr15,-,GENE_0115,45116131,45116631,45116770,sample_1_Aligned.sortedByCoord.out,0.5320117571277148,20,14,34,high
A5SS_chr15_45116131_115,A5SS,chr15,-,GENE_0115,45116131,45116631,45116770,sample_2_Aligned.sortedByCoord.out,0.6101049882310081,28,12,40,high
A5SS_chr15_45116131_115,A5SS,chr15,-,GENE_0115,45116131,45116631,45116770,sample_3_Aligned.sortedByCoord.out,0.4857464999846322,22,11,33,high
A5SS_chr15_45116131_115,A5SS,chr15,-,GENE_0115,45116131,45116631,45116770,sample_4_Aligned.sortedByCoord.out,0.8521770176891357,20,18,38,high
A5SS_chr15_45116131_115,A5SS,chr15,-,GENE_0115,45116131,45116631,45116770,sample_5_Aligned.sortedByCoord.out,0.7220904600749349,16,19,35,high
A5SS_chr15_45116131_115,A5SS,chr15,-,GENE_0115,45116131,45116631,45116770,sample_6_Aligned.sortedByCoord.out,0.25383166976153776,10,16,26,high
A5SS_chr21_24329394_116,A5SS,chr21,+,GENE_0116,24329394,24329894,24330023,sample_1_Aligned.sortedByCoord.out,0.4337485333377739,20,20,40,high
A5SS_chr21_24329394_116,A5SS,chr21,+,GENE_0116,24329394,24329894,24330023,sample_2_Aligned.sortedByCoord.out,0.1375959334456103,17,15,32,high
A5SS_chr21_24329394_116,A5SS,chr21,+,GENE_0116,24329394,24329894,24330023,sample_3_Aligned.sortedByCoord.out,0.4452188041745723,15,26,41,high
A5SS_chr21_24329394_116,A5SS,chr21,+,GENE_0116,24329394,24329894,24330023,sample_4_Aligned.sortedByCoord.out,0.8405309834942662,22,11,33,high
A5SS_chr21_24329394_116,A5SS,chr21,+,GENE_0116,24329394,24329894,24330023,sample_5_Aligned.sortedByCoord.out,0.24838650934851406,21,15,36,high
A5SS_chr21_24329394_116,A5SS,chr21,+,GENE_0116,24329394,24329894,24330023,sample_6_Aligned.sortedByCoord.out,0.7544940774496995,18,11,29,high
A5SS_chr19_16075403_117,A5SS,chr19,-,GENE_0117,16075403,16075903,16076080,sample_1_Aligned.sortedByCoord.out,0.11511261369396075,26,15,41,high
A5SS_chr19_16075403_117,A5SS,chr19,-,GENE_0117,16075403,16075903,16076080,sample_2_Aligned.sortedByCoord.out,0.6536860666634073,19,11,30,high
A5SS_chr19_16075403_117,A5SS,chr19,-,GENE_0117,16075403,16075903,16076080,sample_3_Aligned.sortedByCoord.out,0.15092034923987102,23,16,39,high
A5SS_chr19_16075403_117,A5SS,chr19,-,GENE_0117,16075403,16075903,16076080,sample_4_Aligned.sortedByCoord.out,0.5802714046331514,19,13,32,high
A5SS_chr19_16075403_117,A5SS,chr19,-,GENE_0117,16075403,16075903,16076080,sample_5_Aligned.sortedByCoord.out,0.5377219420556806,22,17,39,high
A5SS_chr19_16075403_117,A5SS,chr19,-,GENE_0117,16075403,16075903,16076080,sample_6_Aligned.sortedByCoord.out,0.7746979047261462,22,12,34,high
A5SS_chr21_36034415_118,A5SS,chr21,-,GENE_0118,36034415,36034915,36034976,sample_1_Aligned.sortedByCoord.out,0.6658757735722592,20,16,36,high
A5SS_chr21_36034415_118,A5SS,chr21,-,GENE_0118,36034415,36034915,36034976,sample_2_Aligned.sortedByCoord.out,0.6944022218942021,19,15,34,high
A5SS_chr21_36034415_118,A5SS,chr21,-,GENE_0118,36034415,36034915,36034976,sample_3_Aligned.sortedByCoord.out,0.8115010177132856,26,22,48,high
A5SS_chr21_36034415_118,A5SS,chr21,-,GENE_0118,36034415,36034915,36034976,sample_4_Aligned.sortedByCoord.out,0.8087362978620327,22,13,35,high
A5SS_chr21_36034415_118,A5SS,chr21,-,GENE_0118,36034415,36034915,36034976,sample_5_Aligned.sortedByCoord.out,0.49861644200643884,19,16,35,high
A5SS_chr21_36034415_118,A5SS,chr21,-,GENE_0118,36034415,36034915,36034976,sample_6_Aligned.sortedByCoord.out,0.5919027793032179,29,13,42,high
A5SS_chr13_17775039_119,A5SS,chr13,+,GENE_0119,17775039,17775539,17775634,sample_1_Aligned.sortedByCoord.out,0.49769492497205603,31,20,51,high
A5SS_chr13_17775039_119,A5SS,chr13,+,GENE_0119,17775039,17775539,17775634,sample_2_Aligned.sortedByCoord.out,0.5613430761288225,18,15,33,high
A5SS_chr13_17775039_119,A5SS,chr13,+,GENE_0119,17775039,17775539,17775634,sample_3_Aligned.sortedByCoord.out,0.09354521078019877,24,13,37,high
A5SS_chr13_17775039_119,A5SS,chr13,+,GENE_0119,17775039,17775539,17775634,sample_4_Aligned.sortedByCoord.out,0.45615393890773254,19,16,35,high
A5SS_chr13_17775039_119,A5SS,chr13,+,GENE_0119,17775039,17775539,17775634,sample_5_Aligned.sortedByCoord.out,0.6856231997790762,19,20,39,high
A5SS_chr13_17775039_119,A5SS,chr13,+,GENE_0119,17775039,17775539,17775634,sample_6_Aligned.sortedByCoord.out,0.17559646912052992,32,12,44,high
A5SS_chr21_29841299_120,A5SS,chr21,-,GENE_0120,29841299,29841799,29841946,sample_1_Aligned.sortedByCoord.out,0.4945075910850869,28,13,41,high
A5SS_chr21_29841299_120,A5SS,chr21,-,GENE_0120,29841299,29841799,29841946,sample_2_Aligned.sortedByCoord.out,0.7156037027761779,10,16,26,high
A5SS_chr21_29841299_120,A5SS,chr21,-,GENE_0120,29841299,29841799,29841946,sample_3_Aligned.sortedByCoord.out,0.7231238612337278,19,16,35,high
A5SS_chr21_29841299_120,A5SS,chr21,-,GENE_0120,29841299,29841799,29841946,sample_4_Aligned.sortedByCoord.out,0.9050137831310174,19,17,36,high
A5SS_chr21_29841299_120,A5SS,chr21,-,GENE_0120,29841299,29841799,29841946,sample_5_Aligned.sortedByCoord.out,0.5632694184158749,17,6,23,high
A5SS_chr21_29841299_120,A5SS,chr21,-,GENE_0120,29841299,29841799,29841946,sample_6_Aligned.sortedByCoord.out,0.0637716883829136,18,16,34,high
A5SS_chr5_16477435_121,A5SS,chr5,+,GENE_0121,16477435,16477935,16478092,sample_1_Aligned.sortedByCoord.out,0.36763609021912763,22,13,35,high
A5SS_chr5_16477435_121,A5SS,chr5,+,GENE_0121,16477435,16477935,16478092,sample_2_Aligned.sortedByCoord.out,0.259088584069567,14,17,31,high
A5SS_chr5_16477435_121,A5SS,chr5,+,GENE_0121,16477435,16477935,16478092,sample_3_Aligned.sortedByCoord.out,0.5467787052004119,22,16,38,high
A5SS_chr5_16477435_121,A5SS,chr5,+,GENE_0121,16477435,16477935,16478092,sample_4_Aligned.sortedByCoord.out,0.3583219462585025,19,10,29,high
A5SS_chr5_16477435_121,A5SS,chr5,+,GENE_0121,16477435,16477935,16478092,sample_5_Aligned.sortedByCoord.out,0.5771008637681662,16,16,32,high
A5SS_chr5_16477435_121,A5SS,chr5,+,GENE_0121,16477435,16477935,16478092,sample_6_Aligned.sortedByCoord.out,0.6890287863427914,17,15,32,high
A5SS_chr3_9403479_122,A5SS,chr3,-,GENE_0122,9403479,9403979,9404104,sample_1_Aligned.sortedByCoord.out,0.8895493185097403,25,19,44,high
A5SS_chr3_9403479_122,A5SS,chr3,-,GENE_0122,9403479,9403979,9404104,sample_2_Aligned.sortedByCoord.out,0.6100838590784362,18,17,35,high
A5SS_chr3_9403479_122,A5SS,chr3,-,GENE_0122,9403479,9403979,9404104,sample_3_Aligned.sortedByCoord.out,0.08216966661847891,16,16,32,high
A5SS_chr3_9403479_122,A5SS,chr3,-,GENE_0122,9403479,9403979,9404104,sample_4_Aligned.sortedByCoord.out,0.3453984185125798,21,10,31,high
A5SS_chr3_9403479_122,A5SS,chr3,-,GENE_0122,9403479,9403979,9404104,sample_5_Aligned.sortedByCoord.out,0.2680902599533685,16,16,32,high
A5SS_chr3_9403479_122,A5SS,chr3,-,GENE_0122,9403479,9403979,9404104,sample_6_Aligned.sortedByCoord.out,0.6784504329304285,13,17,30,high
A5SS_chr14_14004378_123,A5SS,chr14,-,GENE_0123,14004378,14004878,14004977,sample_1_Aligned.sortedByCoord.out,0.7929098199042824,22,20,42,high
A5SS_chr14_14004378_123,A5SS,chr14,-,GENE_0123,14004378,14004878,14004977,sample_2_Aligned.sortedByCoord.out,0.3565506276220559,20,13,33,high
A5SS_chr14_14004378_123,A5SS,chr14,-,GENE_0123,14004378,14004878,14004977,sample_3_Aligned.sortedByCoord.out,0.7278881750174988,19,19,38,high
A5SS_chr14_14004378_123,A5SS,chr14,-,GENE_0123,14004378,14004878,14004977,sample_4_Aligned.sortedByCoord.out,0.9187092587050418,17,10,27,high
A5SS_chr14_14004378_123,A5SS,chr14,-,GENE_0123,14004378,14004878,14004977,sample_5_Aligned.sortedByCoord.out,0.6176532971052179,22,15,37,high
A5SS_chr14_14004378_123,A5SS,chr14,-,GENE_0123,14004378,14004878,14004977,sample_6_Aligned.sortedByCoord.out,0.5748136394412051,18,17,35,high
A5SS_chr21_3337097_124,A5SS,chr21,-,GENE_0124,3337097,3337597,3337750,sample_1_Aligned.sortedByCoord.out,0.8435627499493907,25,20,45,high
A5SS_chr21_3337097_124,A5SS,chr21,-,GENE_0124,3337097,3337597,3337750,sample_2_Aligned.sortedByCoord.out,0.5617028519112487,18,11,29,high
A5SS_chr21_3337097_124,A5SS,chr21,-,GENE_0124,3337097,3337597,3337750,sample_3_Aligned.sortedByCoord.out,0.7234301274332603,25,15,40,high
A5SS_chr21_3337097_124,A5SS,chr21,-,GENE_0124,3337097,3337597,3337750,sample_4_Aligned.sortedByCoord.out,0.6787515517431209,20,11,31,high
A5SS_chr21_3337097_124,A5SS,chr21,-,GENE_0124,3337097,3337597,3337750,sample_5_Aligned.sortedByCoord.out,0.3395509375871655,21,15,36,high
A5SS_chr21_3337097_124,A5SS,chr21,-,GENE_0124,3337097,3337597,3337750,sample_6_Aligned.sortedByCoord.out,0.6368080569644141,20,13,33,high
A5SS_chr9_25046687_125,A5SS,chr9,+,GENE_0125,25046687,25047187,25047351,sample_1_Aligned.sortedByCoord.out,0.6731969246695432,19,17,36,high
A5SS_chr9_25046687_125,A5SS,chr9,+,GENE_0125,25046687,25047187,25047351,sample_2_Aligned.sortedByCoord.out,0.10179628842362816,26,13,39,high
A5SS_chr9_25046687_125,A5SS,chr9,+,GENE_0125,25046687,25047187,25047351,sample_3_Aligned.sortedByCoord.out,0.2963019974136625,17,11,28,high
A5SS_chr9_25046687_125,A5SS,chr9,+,GENE_0125,25046687,25047187,25047351,sample_4_Aligned.sortedByCoord.out,0.5450104882874593,25,6,31,high
A5SS_chr9_25046687_125,A5SS,chr9,+,GENE_0125,25046687,25047187,25047351,sample_5_Aligned.sortedByCoord.out,0.8152393272883286,22,20,42,high
A5SS_chr9_25046687_125,A5SS,chr9,+,GENE_0125,25046687,25047187,25047351,sample_6_Aligned.sortedByCoord.out,0.5369271670555946,17,11,28,high
A5SS_chr9_13511610_126,A5SS,chr9,-,GENE_0126,13511610,13512110,13512217,sample_1_Aligned.sortedByCoord.out,0.6185660618871155,27,22,49,high
A5SS_chr9_13511610_126,A5SS,chr9,-,GENE_0126,13511610,13512110,13512217,sample_2_Aligned.sortedByCoord.out,0.5822902969916668,26,20,46,high
A5SS_chr9_13511610_126,A5SS,chr9,-,GENE_0126,13511610,13512110,13512217,sample_3_Aligned.sortedByCoord.out,0.7657372233862547,12,7,19,high
A5SS_chr9_13511610_126,A5SS,chr9,-,GENE_0126,13511610,13512110,13512217,sample_4_Aligned.sortedByCoord.out,0.5878906147279239,12,15,27,high
A5SS_chr9_13511610_126,A5SS,chr9,-,GENE_0126,13511610,13512110,13512217,sample_5_Aligned.sortedByCoord.out,0.41550994617289433,28,13,41,high
A5SS_chr9_13511610_126,A5SS,chr9,-,GENE_0126,13511610,13512110,13512217,sample_6_Aligned.sortedByCoord.out,0.4768022126002216,21,18,39,high
A5SS_chr8_28359914_127,A5SS,chr8,-,GENE_0127,28359914,28360414,28360555,sample_1_Aligned.sortedByCoord.out,0.5078159368234417,20,15,35,high
A5SS_chr8_28359914_127,A5SS,chr8,-,GENE_0127,28359914,28360414,28360555,sample_2_Aligned.sortedByCoord.out,0.27762946870421484,18,14,32,high
A5SS_chr8_28359914_127,A5SS,chr8,-,GENE_0127,28359914,28360414,28360555,sample_3_Aligned.sortedByCoord.out,0.14888272966071392,13,21,34,high
A5SS_chr8_28359914_127,A5SS,chr8,-,GENE_0127,28359914,28360414,28360555,sample_4_Aligned.sortedByCoord.out,0.1442746726485421,25,23,48,high
A5SS_chr8_28359914_127,A5SS,chr8,-,GENE_0127,28359914,28360414,28360555,sample_5_Aligned.sortedByCoord.out,0.45823337549671433,18,15,33,high
A5SS_chr8_28359914_127,A5SS,chr8,-,GENE_0127,28359914,28360414,28360555,sample_6_Aligned.sortedByCoord.out,0.8090471017720335,19,14,33,high
A5SS_chr9_49522392_128,A5SS,chr9,+,GENE_0128,49522392,49522892,49523006,sample_1_Aligned.sortedByCoord.out,0.12412235747523188,17,16,33,high
A5SS_chr9_49522392_128,A5SS,chr9,+,GENE_0128,49522392,49522892,49523006,sample_2_Aligned.sortedByCoord.out,0.625747919204951,25,13,38,high
A5SS_chr9_49522392_128,A5SS,chr9,+,GENE_0128,49522392,49522892,49523006,sample_3_Aligned.sortedByCoord.out,0.7430273801744227,14,15,29,high
A5SS_chr9_49522392_128,A5SS,chr9,+,GENE_0128,49522392,49522892,49523006,sample_4_Aligned.sortedByCoord.out,0.5444058163057972,25,17,42,high
A5SS_chr9_49522392_128,A5SS,chr9,+,GENE_0128,49522392,49522892,49523006,sample_5_Aligned.sortedByCoord.out,0.839868322907053,19,14,33,high
A5SS_chr9_49522392_128,A5SS,chr9,+,GENE_0128,49522392,49522892,49523006,sample_6_Aligned.sortedByCoord.out,0.6737575848063141,19,16,35,high
A5SS_chr6_7492150_129,A5SS,chr6,+,GENE_0129,7492150,7492650,7492781,sample_1_Aligned.sortedByCoord.out,0.48166946240046393,12,12,24,high
A5SS_chr6_7492150_129,A5SS,chr6,+,GENE_0129,7492150,7492650,7492781,sample_2_Aligned.sortedByCoord.out,0.24399882428368647,20,21,41,high
A5SS_chr6_7492150_129,A5SS,chr6,+,GENE_0129,7492150,7492650,7492781,sample_3_Aligned.sortedByCoord.out,0.37373254759112834,23,16,39,high
A5SS_chr6_7492150_129,A5SS,chr6,+,GENE_0129,7492150,7492650,7492781,sample_4_Aligned.sortedByCoord.out,0.29054906116663526,19,19,38,high
A5SS_chr6_7492150_129,A5SS,chr6,+,GENE_0129,7492150,7492650,7492781,sample_5_Aligned.sortedByCoord.out,0.42344378828698614,27,13,40,high
A5SS_chr6_7492150_129,A5SS,chr6,+,GENE_0129,7492150,7492650,7492781,sample_6_Aligned.sortedByCoord.out,0.6773855975170145,24,11,35,high
A5SS_chr16_41954553_130,A5SS,chr16,-,GENE_0130,41954553,41955053,41955244,sample_1_Aligned.sortedByCoord.out,0.764222975125332,11,21,32,high
A5SS_chr16_41954553_130,A5SS,chr16,-,GENE_0130,41954553,41955053,41955244,sample_2_Aligned.sortedByCoord.out,0.5922123946763027,20,14,34,high
A5SS_chr16_41954553_130,A5SS,chr16,-,GENE_0130,41954553,41955053,41955244,sample_3_Aligned.sortedByCoord.out,0.9258078719321464,23,14,37,high
A5SS_chr16_41954553_130,A5SS,chr16,-,GENE_0130,41954553,41955053,41955244,sample_4_Aligned.sortedByCoord.out,0.1483683834366594,25,11,36,high
A5SS_chr16_41954553_130,A5SS,chr16,-,GENE_0130,41954553,41955053,41955244,sample_5_Aligned.sortedByCoord.out,0.6697552193741049,16,15,31,high
A5SS_chr16_41954553_130,A5SS,chr16,-,GENE_0130,41954553,41955053,41955244,sample_6_Aligned.sortedByCoord.out,0.31386175803107985,12,17,29,high
A5SS_chr9_44074551_131,A5SS,chr9,-,GENE_0131,44074551,44075051,44075106,sample_1_Aligned.sortedByCoord.out,0.7763902804691796,22,8,30,high
A5SS_chr9_44074551_131,A5SS,chr9,-,GENE_0131,44074551,44075051,44075106,sample_2_Aligned.sortedByCoord.out,0.06932260729820029,21,14,35,high
A5SS_chr9_44074551_131,A5SS,chr9,-,GENE_0131,44074551,44075051,44075106,sample_3_Aligned.sortedByCoord.out,0.23305809736401392,19,19,38,high
A5SS_chr9_44074551_131,A5SS,chr9,-,GENE_0131,44074551,44075051,44075106,sample_4_Aligned.sortedByCoord.out,0.26698739333180904,19,12,31,high
A5SS_chr9_44074551_131,A5SS,chr9,-,GENE_0131,44074551,44075051,44075106,sample_5_Aligned.sortedByCoord.out,0.4332367767877442,23,17,40,high
A5SS_chr9_44074551_131,A5SS,chr9,-,GENE_0131,44074551,44075051,44075106,sample_6_Aligned.sortedByCoord.out,0.6532358251450102,11,11,22,high
A5SS_chr3_42345716_132,A5SS,chr3,-,GENE_0132,42345716,42346216,42346354,sample_1_Aligned.sortedByCoord.out,0.40020220529174255,10,12,22,high
A5SS_chr3_42345716_132,A5SS,chr3,-,GENE_0132,42345716,42346216,42346354,sample_2_Aligned.sortedByCoord.out,0.6269874685198309,19,16,35,high
A5SS_chr3_42345716_132,A5SS,chr3,-,GENE_0132,42345716,42346216,42346354,sample_3_Aligned.sortedByCoord.out,0.6979522124392663,15,14,29,high
A5SS_chr3_42345716_132,A5SS,chr3,-,GENE_0132,42345716,42346216,42346354,sample_4_Aligned.sortedByCoord.out,0.12847353815969456,24,14,38,high
A5SS_chr3_42345716_132,A5SS,chr3,-,GENE_0132,42345716,42346216,42346354,sample_5_Aligned.sortedByCoord.out,0.7669187435976074,28,15,43,high
A5SS_chr3_42345716_132,A5SS,chr3,-,GENE_0132,42345716,42346216,42346354,sample_6_Aligned.sortedByCoord.out,0.8844723021994457,19,18,37,high
A5SS_chr21_33878394_133,A5SS,chr21,-,GENE_0133,33878394,33878894,33878992,sample_1_Aligned.sortedByCoord.out,0.5313396742442751,18,10,28,high
A5SS_chr21_33878394_133,A5SS,chr21,-,GENE_0133,33878394,33878894,33878992,sample_2_Aligned.sortedByCoord.out,0.5014821571781561,22,16,38,high
A5SS_chr21_33878394_133,A5SS,chr21,-,GENE_0133,33878394,33878894,33878992,sample_3_Aligned.sortedByCoord.out,0.3295946263638461,13,8,21,high
A5SS_chr21_33878394_133,A5SS,chr21,-,GENE_0133,33878394,33878894,33878992,sample_4_Aligned.sortedByCoord.out,0.21302337967014673,22,9,31,high
A5SS_chr21_33878394_133,A5SS,chr21,-,GENE_0133,33878394,33878894,33878992,sample_5_Aligned.sortedByCoord.out,0.41877474996904906,18,15,33,high
A5SS_chr21_33878394_133,A5SS,chr21,-,GENE_0133,33878394,33878894,33878992,sample_6_Aligned.sortedByCoord.out,0.729915013951793,29,16,45,high
A5SS_chr16_48164061_134,A5SS,chr16,-,GENE_0134,48164061,48164561,48164683,sample_1_Aligned.sortedByCoord.out,0.36699573100798455,19,16,35,high
A5SS_chr16_48164061_134,A5SS,chr16,-,GENE_0134,48164061,48164561,48164683,sample_2_Aligned.sortedByCoord.out,0.48246099801463443,25,17,42,high
A5SS_chr16_48164061_134,A5SS,chr16,-,GENE_0134,48164061,48164561,48164683,sample_3_Aligned.sortedByCoord.out,0.7388508911213298,24,10,34,high
A5SS_chr16_48164061_134,A5SS,chr16,-,GENE_0134,48164061,48164561,48164683,sample_4_Aligned.sortedByCoord.out,0.47865262793530167,34,9,43,high
A5SS_chr16_48164061_134,A5SS,chr16,-,GENE_0134,48164061,48164561,48164683,sample_5_Aligned.sortedByCoord.out,0.14267137499836552,17,13,30,high
A5SS_chr16_48164061_134,A5SS,chr16,-,GENE_0134,48164061,48164561,48164683,sample_6_Aligned.sortedByCoord.out,0.19877229684396372,20,10,30,high
A5SS_chr12_25923774_135,A5SS,chr12,+,GENE_0135,25923774,25924274,25924344,sample_1_Aligned.sortedByCoord.out,0.27355417606556537,21,17,38,high
A5SS_chr12_25923774_135,A5SS,chr12,+,GENE_0135,25923774,25924274,25924344,sample_2_Aligned.sortedByCoord.out,0.5969225089498553,24,18,42,high
A5SS_chr12_25923774_135,A5SS,chr12,+,GENE_0135,25923774,25924274,25924344,sample_3_Aligned.sortedByCoord.out,0.14803171120242042,12,18,30,high
A5SS_chr12_25923774_135,A5SS,chr12,+,GENE_0135,25923774,25924274,25924344,sample_4_Aligned.sortedByCoord.out,0.6774667644082686,16,9,25,high
A5SS_chr12_25923774_135,A5SS,chr12,+,GENE_0135,25923774,25924274,25924344,sample_5_Aligned.sortedByCoord.out,0.7469631240151504,23,15,38,high
A5SS_chr12_25923774_135,A5SS,chr12,+,GENE_0135,25923774,25924274,25924344,sample_6_Aligned.sortedByCoord.out,0.33235847738598895,12,14,26,high
A5SS_chr7_37819229_136,A5SS,chr7,-,GENE_0136,37819229,37819729,37819796,sample_1_Aligned.sortedByCoord.out,0.6821537577935236,26,10,36,high
A5SS_chr7_37819229_136,A5SS,chr7,-,GENE_0136,37819229,37819729,37819796,sample_2_Aligned.sortedByCoord.out,0.46808108474849486,12,14,26,high
A5SS_chr7_37819229_136,A5SS,chr7,-,GENE_0136,37819229,37819729,37819796,sample_3_Aligned.sortedByCoord.out,0.018948588532233197,21,10,31,high
A5SS_chr7_37819229_136,A5SS,chr7,-,GENE_0136,37819229,37819729,37819796,sample_4_Aligned.sortedByCoord.out,0.5671475926286653,16,16,32,high
A5SS_chr7_37819229_136,A5SS,chr7,-,GENE_0136,37819229,37819729,37819796,sample_5_Aligned.sortedByCoord.out,0.10014946903321925,17,14,31,high
A5SS_chr7_37819229_136,A5SS,chr7,-,GENE_0136,37819229,37819729,37819796,sample_6_Aligned.sortedByCoord.out,0.21810465509353785,16,11,27,high
A5SS_chr6_16412668_137,A5SS,chr6,+,GENE_0137,16412668,16413168,16413229,sample_1_Aligned.sortedByCoord.out,0.1644915013938157,18,21,39,high
A5SS_chr6_16412668_137,A5SS,chr6,+,GENE_0137,16412668,16413168,16413229,sample_2_Aligned.sortedByCoord.out,0.20132103864598927,13,14,27,high
A5SS_chr6_16412668_137,A5SS,chr6,+,GENE_0137,16412668,16413168,16413229,sample_3_Aligned.sortedByCoord.out,0.5834002736100965,18,12,30,high
A5SS_chr6_16412668_137,A5SS,chr6,+,GENE_0137,16412668,16413168,16413229,sample_4_Aligned.sortedByCoord.out,0.33644184589285453,14,12,26,high
A5SS_chr6_16412668_137,A5SS,chr6,+,GENE_0137,16412668,16413168,16413229,sample_5_Aligned.sortedByCoord.out,0.4455712348073394,27,13,40,high
A5SS_chr6_16412668_137,A5SS,chr6,+,GENE_0137,16412668,16413168,16413229,sample_6_Aligned.sortedByCoord.out,0.11012688284475855,20,16,36,high
A5SS_chr16_46602330_138,A5SS,chr16,-,GENE_0138,46602330,46602830,46602924,sample_1_Aligned.sortedByCoord.out,0.6085985409669218,30,22,52,high
A5SS_chr16_46602330_138,A5SS,chr16,-,GENE_0138,46602330,46602830,46602924,sample_2_Aligned.sortedByCoord.out,0.1491944457394987,24,17,41,high
A5SS_chr16_46602330_138,A5SS,chr16,-,GENE_0138,46602330,46602830,46602924,sample_3_Aligned.sortedByCoord.out,0.45222669258781384,18,12,30,high
A5SS_chr16_46602330_138,A5SS,chr16,-,GENE_0138,46602330,46602830,46602924,sample_4_Aligned.sortedByCoord.out,0.4328501063459397,25,14,39,high
A5SS_chr16_46602330_138,A5SS,chr16,-,GENE_0138,46602330,46602830,46602924,sample_5_Aligned.sortedByCoord.out,0.5393778930011468,14,8,22,high
A5SS_chr16_46602330_138,A5SS,chr16,-,GENE_0138,46602330,46602830,46602924,sample_6_Aligned.sortedByCoord.out,0.18341313368783002,13,24,37,high
A5SS_chr2_25292991_139,A5SS,chr2,+,GENE_0139,25292991,25293491,25293689,sample_1_Aligned.sortedByCoord.out,0.3022528281622178,24,17,41,high
A5SS_chr2_25292991_139,A5SS,chr2,+,GENE_0139,25292991,25293491,25293689,sample_2_Aligned.sortedByCoord.out,0.685965154889922,19,16,35,high
A5SS_chr2_25292991_139,A5SS,chr2,+,GENE_0139,25292991,25293491,25293689,sample_3_Aligned.sortedByCoord.out,0.6954221477414634,11,8,19,high
A5SS_chr2_25292991_139,A5SS,chr2,+,GENE_0139,25292991,25293491,25293689,sample_4_Aligned.sortedByCoord.out,0.7165274631248949,10,25,35,high
A5SS_chr2_25292991_139,A5SS,chr2,+,GENE_0139,25292991,25293491,25293689,sample_5_Aligned.sortedByCoord.out,0.8260845386573693,18,15,33,high
A5SS_chr2_25292991_139,A5SS,chr2,+,GENE_0139,25292991,25293491,25293689,sample_6_Aligned.sortedByCoord.out,0.645181121248692,23,19,42,high
A5SS_chr19_5066056_140,A5SS,chr19,+,GENE_0140,5066056,5066556,5066655,sample_1_Aligned.sortedByCoord.out,0.8389736511634446,22,8,30,high
A5SS_chr19_5066056_140,A5SS,chr19,+,GENE_0140,5066056,5066556,5066655,sample_2_Aligned.sortedByCoord.out,0.6476625645092743,20,11,31,high
A5SS_chr19_5066056_140,A5SS,chr19,+,GENE_0140,5066056,5066556,5066655,sample_3_Aligned.sortedByCoord.out,0.7267756806658001,21,18,39,high
A5SS_chr19_5066056_140,A5SS,chr19,+,GENE_0140,5066056,5066556,5066655,sample_4_Aligned.sortedByCoord.out,0.06741964462079203,20,15,35,high
A5SS_chr19_5066056_140,A5SS,chr19,+,GENE_0140,5066056,5066556,5066655,sample_5_Aligned.sortedByCoord.out,0.6269019686072007,12,21,33,high
A5SS_chr19_5066056_140,A5SS,chr19,+,GENE_0140,5066056,5066556,5066655,sample_6_Aligned.sortedByCoord.out,0.5111253957735954,27,9,36,high
A5SS_chr15_29843353_141,A5SS,chr15,-,GENE_0141,29843353,29843853,29843983,sample_1_Aligned.sortedByCoord.out,0.23917242892290358,17,19,36,high
A5SS_chr15_29843353_141,A5SS,chr15,-,GENE_0141,29843353,29843853,29843983,sample_2_Aligned.sortedByCoord.out,0.19398309338411987,25,14,39,high
